RESULTS_OUTCOME_ANAL_GRP_ID|RESULTS_OUTCOME_ANALYSIS_ID|ARM_GROUP_ID
1910|1079|430395
1911|1080|429385
1912|1080|427061
1913|1081|427857
1914|1081|422124
1915|1082|423739
1916|1082|422206
1917|1083|434779
1918|1083|470511
1919|1084|471570
1920|1084|468922
1921|1085|466239
1922|1085|468144
1923|895|447690
1924|895|448759
1925|896|450389
1926|896|438910
1927|897|444253
1928|897|439258
1790|785|373177
1791|785|370481
1792|786|372137
1793|786|407714
1794|787|404193
1795|787|435410
1796|787|408749
1797|788|406127
1798|788|418276
1828|957|567104
1829|958|568189
1830|959|570389
1831|961|606684
1832|960|608859
1833|960|605955
1834|961|605955
1835|963|581547
1836|962|582368
1837|962|579717
1838|963|579717
1839|965|581882
1840|964|583289
1841|964|579775
1842|965|579775
1843|967|579059
1844|966|575520
1845|966|583326
1846|967|583326
1847|969|580088
1848|968|577695
1849|968|592324
1850|969|592324
1851|1093|459891
1852|1094|461542
1853|1094|457607
1854|1095|459253
1855|1055|570393
1856|1056|563450
1857|1056|565616
1858|1057|593951
1859|1058|593951
1860|1059|593951
1861|1060|595312
1862|1061|595312
1863|1062|595312
1864|1057|592688
1865|1058|592688
1866|1059|592688
1867|1060|594032
1868|1061|594032
1869|1062|594032
1870|1057|614959
1871|1058|614959
1872|1059|614959
1873|1060|592733
1874|1061|592733
1875|1062|592733
1876|1063|594069
1877|1064|594069
1878|1063|595939
1879|1064|603507
1880|1065|383233
1881|1065|360431
1882|1065|358025
1883|1066|358852
1884|1066|360212
1885|1067|356741
1799|789|419362
1800|789|417283
1801|789|415207
1802|790|416812
1803|790|411592
1982|882|482573
1983|882|483398
1984|883|484286
1985|883|455565
1986|884|499480
1987|885|499480
1988|1015|425006
1989|1016|452054
1990|1017|452054
1991|1018|452054
1992|1016|453663
1993|1017|451587
1994|1018|427905
1995|1019|425834
1996|1020|425834
1997|1021|425834
1998|1019|431119
1999|1020|433047
2000|1021|430658
2001|1022|429389
2002|1023|429389
2003|1024|429389
2004|1022|427065
2005|1023|427861
2006|1024|422128
2007|1025|424269
2008|1026|424269
2009|1027|424269
2010|1025|422210
2011|1026|435721
2012|1027|434170
2013|1028|468926
2014|1028|466503
2015|1029|468148
2016|1029|447950
2017|1030|438914
2018|1030|444788
2019|1030|439262
2020|1030|441180
2021|1031|442254
2022|1031|440156
2023|1031|442312
2024|1031|450007
2025|1032|453292
2026|1032|454926
2027|1032|452300
2028|1032|449599
2029|1033|485265
2107|1186|395000
2108|1181|391474
2109|1182|391474
2110|1184|391474
2111|1185|391474
2112|1186|391474
2113|1187|396649
2114|1188|396649
2115|1187|398844
2116|1188|398844
2117|1189|396445
2031|1033|483406
2032|1033|484769
2033|1034|482650
2034|1034|484294
2035|1034|456119
2036|1034|457734
2037|1035|500025
2038|1036|501388
2039|1037|498161
2040|1038|500099
2041|1142|512839
2042|1142|514984
2043|1143|516866
2044|1144|516866
2045|1143|490502
2046|1145|490502
2047|1146|492949
2048|1146|520644
2049|1147|522779
2050|1147|520471
2051|1148|519185
2052|1148|516819
2053|1149|522126
2054|1149|519780
2055|1150|521946
2056|1150|496338
2057|1151|492813
2058|1151|497774
2059|1152|495700
1944|905|455569
1945|906|457191
1946|906|459394
1947|907|463857
1948|907|461534
1949|908|457315
1950|908|458685
1951|909|486604
1952|909|488205
1953|910|498157
1954|910|500095
1955|911|472871
1956|911|474779
1957|912|503651
1958|912|504713
1959|913|506363
1960|913|504242
1961|914|506443
1962|871|453655
1963|872|453655
1964|873|451579
1965|875|451579
1966|874|427897
1967|876|427897
1968|873|425575
1969|874|425575
1970|875|425575
1971|876|425575
1972|877|439599
2147|1384|526696
2148|1385|526696
2149|1386|526696
2030|1033|482869
2060|1153|495700
2061|1152|497297
2062|1154|497297
2063|1155|529324
2064|1156|529324
2065|1155|530447
2066|1157|530447
2067|1158|532084
2068|1158|528828
2069|1159|526486
2070|1159|537775
2071|1160|539703
2072|1160|540528
2073|1161|537245
2074|1161|534561
2075|1162|535916
2076|1162|528895
2077|1163|529991
2078|1163|531373
2079|1164|532199
2080|1164|532743
2081|1165|507127
2082|1165|509878
2083|1166|543206
2084|1166|541096
2085|1167|542160
2086|1167|573615
2087|1168|386583
2088|1170|386583
2089|1169|383241
2090|1170|383241
2091|1171|359122
2092|1173|359122
2093|1174|359122
2094|1176|359122
2095|1172|356230
2096|1173|356230
2097|1175|356230
2098|1176|356230
2099|1177|357274
2100|1179|357274
2101|1178|393907
2102|1179|393907
2103|1180|395000
2104|1182|395000
2105|1183|395000
2106|1185|395000
1929|898|440633
1930|898|442250
1931|899|439603
1932|899|442052
1933|900|450003
1934|900|453288
1935|901|454909
1936|901|451754
1937|902|449349
1938|902|485261
1939|903|482577
1940|903|483402
1941|904|484765
1942|904|482359
1943|905|484290
1973|878|442048
1974|877|449999
1975|878|449999
1976|879|453284
1977|880|454905
1978|879|451750
1979|880|451750
1980|881|449345
1981|881|485257
2251|949|508843
2252|950|510481
2253|951|510481
2254|917|510481
2255|950|543202
2256|951|541092
2257|917|542156
2258|918|573611
2259|919|573611
2260|920|573611
2261|918|547166
2262|919|550580
2263|920|555918
2264|921|557555
2265|922|557555
2266|923|557555
2267|921|550918
2268|922|552541
2269|923|547284
2270|924|548912
2271|925|548912
2272|926|548912
2273|924|546277
2274|925|548422
2275|926|545830
2276|927|554851
2277|927|562311
2278|928|359118
2279|929|359118
2280|928|360216
2281|929|360216
2282|930|356745
2283|931|356745
2284|932|356745
2285|933|356745
2286|1105|356745
2287|1106|356745
2288|1107|356745
2289|1108|356745
2290|1109|356745
2291|1110|356745
2292|1111|356745
2293|1112|356745
2294|930|393903
2295|931|393903
2296|932|393903
2297|933|393903
2298|1105|393903
2299|1106|393903
2300|1107|393903
2301|1108|393903
2302|1109|393903
2303|1110|393903
2304|1111|393903
2305|1112|393903
2306|1113|394743
2307|1114|394743
2308|1113|391470
2309|1114|391470
2310|1115|389150
2311|985|389150
2312|1115|390242
2313|985|390242
2314|986|401461
2315|986|403092
2316|987|403913
2317|987|396645
2318|988|398840
2319|988|396441
2320|989|397516
2205|1138|556130
2206|1138|558030
2207|1139|527413
2208|1139|558586
2209|1140|559916
2210|1140|561550
2211|1141|559464
2212|1141|561338
2213|1250|567650
2214|1250|568746
2215|914|481055
2216|915|479810
2217|915|481161
2218|916|520467
2219|916|519181
2220|934|516815
2221|934|522122
2222|935|497770
2223|935|495696
2224|936|497293
2225|936|529320
2226|937|530428
2227|937|531800
2228|938|526482
2229|939|526482
2230|940|526482
2150|1387|526696
2151|1388|526696
2152|1389|526696
2153|1390|526696
2154|1391|526696
2155|1392|526696
2156|1393|526696
2157|1394|526696
2158|1395|526696
2159|1396|526696
2160|1397|526696
2161|1398|526696
2162|1399|526696
2163|1239|556592
2164|1240|556592
2165|1241|556592
2166|1242|556592
2167|1243|556592
2168|1244|556592
2169|1245|556592
2170|1246|556592
2171|1247|556592
2172|1248|556592
2173|1249|556592
2174|1095|487142
2175|1096|488734
2176|1096|486107
2177|1097|463798
2178|1097|466557
2179|1098|467621
2180|1098|464680
2181|1099|500029
2182|1099|501645
2183|1100|477374
2184|1100|484070
2185|1101|481454
2186|1101|479080
2187|1102|491312
2188|1102|492953
2189|1103|542164
2190|1103|573619
2191|1104|543786
2192|1104|554606
2193|1132|555926
2194|1132|557825
2195|1133|550926
2196|1133|553101
2197|1134|547549
2198|1134|549447
2199|1135|546815
2200|1135|548430
2201|1136|545838
2202|1136|526688
2203|1137|556329
2204|1137|554516
2234|941|537241
2235|942|537241
2236|943|537241
2237|941|534296
2238|942|535632
2239|943|528891
2240|944|529736
2241|945|529736
2242|946|529736
2243|944|531113
2244|945|532195
2245|946|532739
2246|947|506859
2247|948|506859
2248|949|506859
2249|947|509874
2250|948|507208
2139|1091|425447
2140|1092|427599
2141|1092|428109
2142|1093|462541
2143|1380|526696
2144|1381|526696
2145|1382|526696
2146|1383|526696
2321|989|398900
2322|990|396786
2323|991|396786
2324|992|396786
2325|993|396786
2326|990|398423
2327|991|398423
2328|992|398423
2329|993|398423
2330|994|371723
2331|995|371723
2332|996|371723
2333|997|371723
2334|998|371723
2335|999|371723
2336|1000|371723
2337|994|370164
2338|995|370164
2339|996|370164
2340|997|370164
2341|998|370164
2342|999|370164
2343|1000|370164
2344|1001|372087
2345|1002|372087
2346|1001|369667
2347|1002|369667
2348|1003|370743
2349|1003|372396
2350|1004|408261
2351|1004|434594
2352|1005|419895
2353|1006|419895
2354|1005|413303
2355|1006|413303
2356|1007|411848
2357|1008|411848
2358|1009|411848
2359|1007|410035
2360|1008|415640
2467|1123|549789
2468|1124|549789
2469|1125|549789
2470|1126|549789
2471|1127|549789
2472|1128|549789
2473|1129|549789
2474|1130|549789
2475|1131|549789
2476|1207|549789
2477|1208|549789
2478|1209|549789
2479|1210|549789
2480|1211|549789
2481|1212|549789
2482|1213|549789
2483|1214|549789
2484|1215|549789
2485|1216|549789
2486|1116|549789
2487|1117|549789
2488|1118|549789
2489|1234|549789
2490|1235|549789
2491|1236|549789
2492|1360|559717
2493|1361|559717
2494|1362|559717
2495|1363|559717
2496|1466|559717
2497|1467|559717
2498|1468|559717
2499|1469|559717
2500|1470|591785
2501|1471|591785
2502|1472|591785
2503|1251|570656
2504|1251|564012
2505|1252|565886
2506|1252|560948
2507|1253|565393
2508|1253|566481
2509|1254|564395
2510|1254|566014
2511|1255|572175
2512|1255|570944
2513|1256|568563
2514|1256|574454
2515|1257|572355
2516|1257|608512
2517|1258|606432
2518|1258|607236
2519|1259|609402
2520|1259|606501
2521|1260|583575
2522|1260|580329
2523|1261|605751
2524|1261|582487
2525|1262|579823
2526|1262|576599
2527|1263|578265
2528|1263|584169
2529|1264|586637
2530|1264|587719
2531|1265|584242
2532|1265|585591
2533|1266|612071
2534|1266|592656
2535|1267|593699
2536|1267|594493
2537|1268|595850
2538|1268|593233
2361|1009|413295
2362|1010|410360
2363|1011|410360
2364|1012|410360
2365|1010|390985
2366|1011|420586
2367|1012|418485
2368|1013|388733
2369|1014|388733
2370|1015|388733
2371|1013|387143
2372|1014|422578
2373|1237|549789
2374|1238|549789
2375|1239|526696
2376|1240|526696
2377|1241|526696
2378|1242|526696
2408|1220|556485
2409|1195|556485
2410|1196|557833
2411|1197|557833
2412|1196|551173
2413|1197|551173
2414|1198|548722
2415|1199|548722
2416|1200|548722
2417|1201|548722
2418|1202|548722
2419|1203|548722
2420|1204|548722
2421|1205|548722
2422|1206|548722
2423|1119|548722
2424|1120|548722
2425|1121|548722
2426|1122|548722
2427|1123|548722
2428|1124|548722
2429|1125|548722
2430|1126|548722
2431|1127|548722
2432|1128|548722
2433|1129|548722
2434|1130|548722
2435|1131|548722
2436|1207|548722
2466|1122|549789
2231|938|537771
2232|939|539699
2233|940|540524
2118|1189|397520
2119|1190|434598
2120|1190|412190
2121|1191|405295
2122|1191|406944
2123|1192|413594
2124|1192|415759
2125|1193|413381
2126|1193|412394
2127|1194|413556
2128|1086|413556
2129|1086|410907
2130|1087|387147
2131|1088|387147
2132|1087|422827
2133|1088|422827
2134|1089|425010
2135|1089|452058
2136|1090|453915
2137|1090|451851
2138|1091|430947
2582|1292|520652
2583|1293|522787
2584|1294|517084
2585|1294|522414
2586|1295|519788
2587|1295|517707
2588|1296|496874
2589|1297|492821
2590|1298|494096
2591|1299|495708
2592|1300|534569
2593|1300|535924
2594|1301|533001
2595|1302|526692
2596|1302|556588
2597|1303|554520
2598|1303|556673
2599|1304|564399
2600|1304|566299
2601|1305|572179
2602|1305|571199
2603|1306|584246
2604|1306|585595
2605|1307|612557
2606|1307|613488
2607|1308|610106
2608|1308|611094
2609|1309|612075
2610|1309|592660
2611|1310|594833
2612|1310|596451
2613|1311|592797
2614|1311|594151
2615|1312|387258
2616|1312|388331
2617|1312|389418
2618|1313|390785
2619|1313|401473
2620|1313|403104
2621|1314|399871
2622|1314|396915
2623|1315|398852
2624|1315|396453
2625|1316|398070
2626|1316|399162
2627|1317|411177
2628|1318|411177
2629|1318|417291
2630|1317|420846
2631|1319|423112
2632|1320|421293
2633|1321|452319
2634|1322|438514
2635|1322|440417
2636|1323|442324
2637|1323|450567
2638|1324|453833
2639|1324|454938
2640|1325|452312
2641|1325|449611
2642|1326|483946
2643|1326|485335
2644|1327|482921
2645|1327|484559
2646|1328|456131
2647|1328|457746
2648|1329|462788
2649|1329|460161
2650|1330|461787
2651|1330|457864
2652|1331|459261
2653|1331|487150
2654|1332|459796
2655|1332|466565
2656|1333|467917
2657|1333|464986
2658|1334|466634
2659|1334|498390
2660|1335|500037
2661|1335|501653
2662|1336|504930
2663|1336|474860
2664|1337|503915
2665|1338|503915
2666|1337|504982
2667|1338|504982
2668|1339|513361
2669|1339|511042
2670|1340|517420
2671|1340|491320
2672|1341|493493
2673|1341|521181
2674|1342|530292
2675|1342|531385
2676|1343|528105
2677|1343|533005
2539|1269|594829
2540|1269|596447
2541|1270|593290
2542|1270|594880
2543|1271|596503
2544|1271|594147
2545|1272|597675
2546|1272|385186
2547|1273|386587
2548|1273|383245
2549|1274|356712
2550|1274|358301
2551|1275|359126
2552|1275|356234
2437|1208|548722
2438|1209|548722
2439|1210|548722
2440|1211|548722
2441|1212|548722
2442|1213|548722
2443|1214|548722
2444|1215|548722
2445|1216|548722
2446|1116|548722
2447|1117|548722
2448|1118|548722
2449|1234|548722
2450|1235|548722
2451|1236|548722
2452|1237|548722
2453|1238|548722
2454|1198|549789
2455|1199|549789
2456|1200|549789
2457|1201|549789
2458|1202|549789
2459|1203|549789
2460|1204|549789
2461|1205|549789
2462|1206|549789
2463|1119|549789
2464|1120|549789
2465|1121|549789
2379|1243|526696
2380|1244|526696
2381|1245|526696
2382|1246|526696
2383|1247|526696
2384|1248|526696
2385|1249|526696
2386|1371|526696
2387|1372|526696
2388|1373|526696
2389|1374|526696
2390|1375|526696
2391|1376|526696
2392|1377|526696
2393|1378|526696
2394|1379|526696
2395|1346|509147
2396|1347|507281
2397|1347|543747
2398|1348|571726
2399|1348|572544
2400|1217|546114
2401|1218|546114
2402|1219|546114
2403|1217|543794
2404|1218|543794
2405|1219|543794
2406|1220|554862
2407|1195|554862
2702|1420|554035
2703|1421|554035
2704|1422|554035
2705|1423|554035
2706|1424|554035
2707|1425|554035
2708|1426|554035
2709|1349|554035
2710|1350|554035
2711|1221|554035
2712|1222|554035
2713|1223|554035
2714|1224|554035
2715|1225|554035
2716|1226|554035
2717|1227|554035
2718|1228|554035
2719|1229|554035
2720|1230|554035
2721|1231|554035
2722|1232|554035
2723|1233|554035
2724|1402|527421
2725|1403|527421
2726|1404|527421
2727|1405|527421
2728|1406|527421
2729|1407|527421
2730|1408|527421
2731|1409|527421
2732|1410|527421
2733|1411|527421
2734|1412|527421
2735|1413|527421
2736|1414|527421
2737|1415|527421
2738|1416|527421
2739|1417|527421
2740|1418|527421
2741|1419|527421
2742|1420|527421
2743|1421|527421
2744|1422|527421
2745|1423|527421
2746|1424|527421
2747|1425|527421
2748|1426|527421
2749|1349|527421
2769|1462|591785
2770|1463|591785
2771|1464|591785
2772|1465|591785
2773|1543|591785
2774|1544|591785
2775|1545|591785
2776|1546|591785
2777|1547|591785
2778|1548|591785
2779|1549|591785
2780|1550|591785
2781|1551|591785
2782|1552|591785
2783|1553|591785
2784|1554|591785
2814|1544|567658
2815|1545|567658
2816|1546|567658
2817|1547|567658
2818|1548|567658
2819|1549|567658
2820|1550|567658
2821|1551|567658
2822|1552|567658
2823|1553|567658
2824|1554|567658
2825|1555|567658
2826|1556|567658
2827|1557|567658
2828|1558|567658
2829|1559|567658
2830|1560|567658
2831|1561|567658
2832|1562|568754
2833|1563|568754
2834|1564|568754
2835|1565|568754
2836|1566|568754
2837|1567|568754
2838|1568|568754
2839|1569|568754
2840|1570|568754
2841|1571|568754
2842|1572|568754
2843|1573|568754
2844|1574|568754
2845|1575|568754
2846|1576|568754
2847|1577|568754
2848|1578|568754
2849|1579|568754
2850|1580|568754
2851|1581|568754
2852|1582|568754
2853|1583|568754
2854|1584|568754
2855|1585|568754
2856|1586|568754
2857|1587|568754
2858|1588|568754
2859|1589|568754
2860|1590|568754
2861|1591|568754
2862|1515|568754
2863|1516|568754
2864|1517|568754
2865|1518|568754
2866|1519|568754
2867|1520|568754
2868|1521|568754
2869|1522|568754
2750|1350|527421
2751|1221|527421
2752|1222|527421
2753|1223|527421
2754|1224|527421
2755|1473|591785
2553|1276|357278
2554|1276|390738
2555|1277|387254
2556|1277|388327
2557|1278|412398
2558|1279|410043
2559|1280|388995
2560|1280|387151
2561|1281|435729
2562|1282|450697
2563|1282|443160
2564|1283|445053
2565|1283|439564
2566|1284|438510
2567|1285|440413
2568|1284|442320
2569|1285|442320
2570|1286|450563
2571|1287|453549
2572|1286|454934
2573|1287|454934
2574|1288|452308
2575|1288|449607
2576|1288|481511
2577|1289|482917
2578|1289|484555
2579|1290|456127
2580|1290|457742
2581|1291|493489
2756|1474|591785
2757|1475|591785
2758|1476|591785
2759|1477|591785
2760|1364|591785
2761|1365|591785
2762|1366|591785
2763|1367|591785
2764|1368|591785
2765|1369|591785
2766|1370|591785
2767|1460|591785
2768|1461|591785
2678|1344|507139
2679|1344|510142
2680|1345|507224
2681|1346|507224
2682|1345|509147
2683|1401|556677
2684|1402|554035
2685|1403|554035
2686|1404|554035
2687|1405|554035
2688|1406|554035
2689|1407|554035
2690|1408|554035
2691|1409|554035
2692|1410|554035
2693|1411|554035
2694|1412|554035
2695|1413|554035
2696|1414|554035
2697|1415|554035
2698|1416|554035
2699|1417|554035
