FIRSTRECEIVED_DISPOSITION_DATE|NCT_ID|FIRSTRECEIVED_RESULTS_DATE
9-Jan-14|NCT01277666|
18-Jan-14|NCT01278394|25-Jul-14
10-Aug-12|NCT01279057|
19-Dec-11|NCT01279590|
15-May-12|NCT01280331|
30-Aug-13|NCT01280344|
23-May-12|NCT01280591|24-Jan-14
2-Jan-13|NCT01281306|
10-Jun-13|NCT01281462|
20-Nov-12|NCT01281631|
10-May-12|NCT01282255|
20-Mar-14|NCT01282424|22-Aug-14
12-Jul-12|NCT01282606|
16-Jul-12|NCT01283022|24-Jan-14
21-Jan-14|NCT01283594|
23-May-13|NCT01284062|
21-Aug-14|NCT01284348|
22-May-13|NCT01284530|
28-May-13|NCT01285310|22-Apr-14
12-Dec-12|NCT01286740|8-Mar-13
23-Apr-13|NCT01288209|15-Oct-13
12-Dec-12|NCT01288443|
12-Dec-12|NCT01288469|
15-Apr-13|NCT01289015|26-Jul-13
28-Feb-12|NCT01289431|
15-Apr-13|NCT01290341|26-Jul-13
2-May-13|NCT01290731|17-Oct-13
17-Oct-12|NCT01291108|13-Aug-13
28-Jul-14|NCT01291901|
22-Feb-13|NCT01291914|
23-Apr-13|NCT01292239|15-Oct-13
25-Feb-13|NCT01293461|
21-Jun-13|NCT01293552|
13-Jul-12|NCT01293669|
9-May-11|NCT01294423|30-Jan-13
23-Feb-11|NCT01294462|10-Jul-13
9-Sep-13|NCT01295060|
13-Jul-12|NCT01296087|
3-Jun-13|NCT01296711|
6-May-14|NCT01297270|
17-Jul-12|NCT01297517|27-Mar-13
1-Feb-13|NCT01298219|
28-Mar-11|NCT01298323|
28-Jul-14|NCT01298687|
13-Feb-13|NCT01298752|
14-Apr-14|NCT01299272|
16-Feb-12|NCT01299610|
15-Jan-14|NCT01300013|
12-Oct-11|NCT01300052|
25-Sep-13|NCT01300208|
27-Apr-12|NCT01301508|
27-Sep-12|NCT01301781|
26-Jul-12|NCT01302119|25-Jul-14
17-Feb-14|NCT01302249|
18-May-12|NCT01303744|
8-May-14|NCT01305408|
4-Feb-13|NCT01305824|
7-Dec-12|NCT01306292|
16-Nov-12|NCT01306617|
25-Aug-11|NCT01307319|
26-Jul-13|NCT01307423|16-May-14
11-Jan-13|NCT01307800|
4-Feb-14|NCT01307930|
3-Feb-14|NCT01309737|24-Jul-14
12-Aug-13|NCT01310114|
22-Aug-13|NCT01310413|9-Jan-14
27-Apr-12|NCT01311557|
26-Sep-13|NCT01312454|
5-Dec-13|NCT01312961|
26-Apr-12|NCT01313572|
11-Jan-13|NCT01314261|
11-Sep-13|NCT01315210|
25-Feb-13|NCT01316263|
10-Jan-13|NCT01316887|19-Dec-13
13-Mar-14|NCT01316939|
28-Jul-14|NCT01318252|
17-Jul-12|NCT01318499|1-Nov-12
29-May-14|NCT01318642|
23-Jul-12|NCT01318733|19-Sep-13
13-Mar-14|NCT01318993|
23-May-12|NCT01319929|
15-May-13|NCT01321359|
8-Jul-13|NCT01321463|
11-Jun-13|NCT01322269|
15-Nov-13|NCT01323205|
13-Dec-12|NCT01323621|30-May-13
14-Jun-12|NCT01323634|30-May-13
26-Jul-12|NCT01323647|
10-Jan-13|NCT01323660|19-Dec-13
16-Nov-12|NCT01323946|
26-Jul-12|NCT01323959|
7-Dec-12|NCT01324128|20-Dec-13
15-May-13|NCT01324466|
26-Aug-13|NCT01325337|3-Mar-14
31-Jul-13|NCT01325350|3-Mar-14
19-Dec-13|NCT01325688|
17-Jan-12|NCT01326026|
11-Jan-13|NCT01328093|
13-Dec-12|NCT01328444|19-Dec-13
27-Aug-13|NCT01329978|6-Jan-14
23-Jul-14|NCT01330316|
17-Feb-14|NCT01330979|
23-Apr-13|NCT01331161|
31-Mar-14|NCT01331681|29-Aug-14
10-Jul-12|NCT01332188|
3-Feb-14|NCT01332253|
15-Mar-12|NCT01332292|6-Jun-13
3-Jul-13|NCT01333111|
5-Jun-13|NCT01333540|
29-Jun-12|NCT01333722|1-Nov-13
28-Mar-14|NCT01335464|
28-Mar-14|NCT01335477|
19-Dec-12|NCT01336023|
9-Apr-13|NCT01336738|5-Jun-13
3-Dec-12|NCT01336972|
15-Jan-13|NCT01338870|11-Mar-13
19-Jun-13|NCT01338883|
16-Jan-13|NCT01339260|
17-Jun-13|NCT01340027|
30-Mar-12|NCT01340664|20-Aug-14
2-Apr-13|NCT01342211|
22-Jan-13|NCT01342315|
23-Aug-12|NCT01342796|
26-Apr-12|NCT01342913|30-May-13
27-Mar-14|NCT01343888|
20-Jun-13|NCT01344460|
26-Oct-12|NCT01345045|
24-Feb-12|NCT01345721|13-Aug-13
18-Nov-13|NCT01346293|
16-Nov-12|NCT01346592|27-Jan-14
30-May-13|NCT01346969|
9-Aug-13|NCT01348152|
12-Mar-13|NCT01348425|25-Jul-13
30-Aug-13|NCT01348919|
16-May-13|NCT01349803|
16-May-13|NCT01349816|
10-Sep-12|NCT01349868|
22-Jan-13|NCT01349998|
16-May-13|NCT01350128|
19-Nov-13|NCT01350141|
28-Apr-14|NCT01351675|
26-Nov-13|NCT01353248|
21-Jan-14|NCT01353508|
18-Apr-13|NCT01353703|
21-May-13|NCT01355302|
23-Jul-12|NCT01355458|19-Sep-13
23-Jul-12|NCT01355471|19-Sep-13
26-Nov-13|NCT01356160|
20-Aug-13|NCT01356849|
5-Apr-13|NCT01357850|
2-May-13|NCT01357889|24-Apr-14
21-Jun-13|NCT01358695|
1-May-13|NCT01358760|
30-Apr-14|NCT01358864|
12-Sep-13|NCT01359735|
1-May-14|NCT01360645|
9-Apr-13|NCT01361308|16-Jul-13
30-Apr-14|NCT01361802|
16-Nov-12|NCT01362322|
4-Oct-12|NCT01362348|
10-Jan-14|NCT01363011|
11-Feb-14|NCT01363440|
16-Jan-13|NCT01363479|
9-May-12|NCT01364428|
25-Jul-14|NCT01364571|
22-May-13|NCT01364662|
26-Oct-12|NCT01364922|1-Nov-13
30-May-12|NCT01365052|24-Jan-14
9-May-12|NCT01365507|
6-Jun-13|NCT01366014|
4-Jan-13|NCT01366521|
16-Nov-12|NCT01366534|
23-Apr-13|NCT01366638|17-Oct-13
4-Feb-13|NCT01367249|4-Apr-14
7-May-14|NCT01369329|
14-Apr-14|NCT01369511|
16-Jul-12|NCT01370369|
14-Apr-14|NCT01370499|
14-Jan-14|NCT01371578|
17-May-12|NCT01372410|19-Dec-13
11-Mar-14|NCT01372475|
30-Nov-12|NCT01373086|
24-May-12|NCT01375075|
13-Dec-13|NCT01375374|
2-Apr-13|NCT01375751|
26-Mar-13|NCT01375764|
26-Mar-13|NCT01375777|
16-Jan-13|NCT01376297|
21-Mar-13|NCT01376323|
27-Apr-12|NCT01377194|22-Aug-13
14-May-14|NCT01377233|
23-Jul-14|NCT01377844|
2-Nov-12|NCT01378429|19-Dec-13
12-Sep-12|NCT01378988|
16-Nov-12|NCT01379937|2-Aug-13
26-Mar-13|NCT01380730|
5-Dec-13|NCT01380743|
3-Oct-12|NCT01381094|
18-Aug-11|NCT01381107|
15-Nov-12|NCT01381549|
15-Nov-12|NCT01381562|
24-Jun-11|NCT01381666|
24-Jun-11|NCT01381731|
24-Jun-11|NCT01382654|
7-May-12|NCT01382797|
26-Nov-13|NCT01384383|
5-Jun-14|NCT01384630|
27-Sep-13|NCT01385657|
24-Jan-14|NCT01386528|
12-Feb-14|NCT01387269|
12-Feb-14|NCT01387282|
30-Jan-12|NCT01387464|
28-Nov-13|NCT01388361|
17-Mar-14|NCT01389700|
22-May-13|NCT01389973|
19-Mar-14|NCT01392300|
20-Sep-12|NCT01392547|27-Sep-13
19-Dec-12|NCT01392573|
30-Apr-13|NCT01393600|
7-Mar-13|NCT01395888|6-Jun-13
28-Mar-13|NCT01395901|27-Jun-14
12-Feb-14|NCT01395914|
30-Apr-14|NCT01396278|
22-Jan-13|NCT01396785|
22-Jan-13|NCT01396811|
30-Apr-14|NCT01397162|
30-Apr-14|NCT01397201|
3-Sep-12|NCT01397227|
7-Apr-14|NCT01397422|
25-Sep-13|NCT01399580|
2-Jun-14|NCT01399619|
28-Feb-13|NCT01400776|
5-Jun-13|NCT01401985|
23-Jun-14|NCT01403064|
3-Jun-13|NCT01405508|
27-Mar-14|NCT01407003|
4-Oct-13|NCT01407874|
22-Apr-13|NCT01409096|
7-Feb-14|NCT01410188|
27-Sep-13|NCT01411137|
10-Jan-14|NCT01411150|
10-Jan-14|NCT01411163|
25-Jul-14|NCT01411852|
22-May-13|NCT01416064|
7-Jan-14|NCT01416389|
26-Jul-12|NCT01416571|19-Dec-13
27-Jan-14|NCT01417078|
8-Jan-13|NCT01417195|20-Mar-14
31-Jul-12|NCT01418092|
7-Jan-14|NCT01421056|
18-Sep-12|NCT01421147|
11-Jan-13|NCT01421459|
2-Jul-13|NCT01421498|
2-Apr-14|NCT01421511|15-Jul-14
15-May-14|NCT01422876|
28-Oct-11|NCT01423149|
23-Jan-14|NCT01423253|
4-Apr-14|NCT01423604|
29-May-14|NCT01424501|
8-May-14|NCT01424813|
8-Oct-13|NCT01425359|
18-Dec-13|NCT01426009|
30-May-14|NCT01426373|
12-Apr-13|NCT01426386|
17-Jul-12|NCT01426867|17-May-13
25-Apr-14|NCT01427933|29-Jul-14
30-Apr-13|NCT01427972|
23-Oct-13|NCT01428362|
8-Jul-13|NCT01428583|
12-Jun-13|NCT01428661|
21-May-13|NCT01430754|
28-Mar-14|NCT01431274|
28-Mar-14|NCT01431287|
14-Mar-13|NCT01431950|21-Aug-14
26-Nov-13|NCT01434498|
20-Nov-13|NCT01435044|
22-Nov-13|NCT01435226|
11-Sep-14|NCT01435369|
14-Apr-14|NCT01435616|
12-Mar-12|NCT01436032|
28-Feb-13|NCT01436071|21-Aug-14
14-Mar-13|NCT01436110|21-Aug-14
20-Aug-14|NCT01436149|
20-Aug-14|NCT01436162|
5-Apr-13|NCT01437397|
5-Apr-13|NCT01437540|
17-Oct-12|NCT01437722|
1-Apr-14|NCT01438775|
15-Nov-12|NCT01439373|
25-Apr-14|NCT01439568|
14-Mar-13|NCT01439919|
26-Jul-12|NCT01440387|5-Sep-13
17-Nov-13|NCT01440569|
30-Apr-14|NCT01441414|
17-Jun-14|NCT01442337|
5-Apr-13|NCT01442376|27-Jun-14
3-Dec-12|NCT01442675|
18-Apr-13|NCT01444365|
19-Aug-13|NCT01445951|
3-Jan-14|NCT01447576|
21-Nov-11|NCT01447719|6-Apr-12
16-Jan-14|NCT01449071|
24-Jul-12|NCT01449812|
19-Aug-13|NCT01451398|
12-Jun-14|NCT01451827|
27-Nov-13|NCT01452308|
11-Jan-13|NCT01452919|
26-Jul-12|NCT01453296|6-Jun-13
20-Nov-12|NCT01453348|22-Oct-13
16-Nov-12|NCT01453998|1-May-14
10-Jul-13|NCT01454063|2-Jul-14
14-Apr-14|NCT01454284|
14-Feb-14|NCT01455597|
27-Nov-13|NCT01457924|
30-May-14|NCT01458535|
27-Sep-13|NCT01459796|
5-Jun-13|NCT01459926|
25-Jul-14|NCT01461993|
4-Oct-12|NCT01462565|
19-Mar-13|NCT01463059|
8-Aug-13|NCT01464190|20-Dec-13
6-Nov-13|NCT01464437|
25-Mar-14|NCT01464827|
13-May-13|NCT01464879|
28-Nov-12|NCT01466387|21-Aug-13
16-Aug-13|NCT01466725|
19-Aug-14|NCT01467882|
14-Apr-14|NCT01468181|
7-Aug-13|NCT01468454|
27-Sep-13|NCT01468987|
11-Jan-13|NCT01469013|
14-Apr-14|NCT01469039|
12-Dec-13|NCT01472185|
6-Aug-14|NCT01472198|
9-May-14|NCT01472757|
22-Apr-13|NCT01472991|
3-Oct-12|NCT01474083|
17-Feb-14|NCT01474135|
5-Jun-14|NCT01474798|
21-Apr-14|NCT01475461|
21-Nov-12|NCT01475734|17-Apr-14
25-Aug-14|NCT01475838|
19-Dec-13|NCT01476475|
16-Sep-13|NCT01481051|
16-Sep-13|NCT01481077|
27-Dec-13|NCT01481571|
25-Apr-14|NCT01481779|
16-Oct-13|NCT01483599|
27-Mar-13|NCT01484119|
8-Mar-13|NCT01485770|
11-Jan-13|NCT01487083|
21-Jul-14|NCT01487174|
8-Apr-14|NCT01488890|
29-May-14|NCT01488994|
11-Jan-13|NCT01490632|
18-Nov-13|NCT01491971|
12-Aug-14|NCT01492101|
5-Jun-13|NCT01493024|
27-Jan-14|NCT01493687|
27-Jan-14|NCT01494467|
12-Dec-13|NCT01494987|21-Aug-14
6-Mar-14|NCT01495013|
25-Aug-14|NCT01495702|
30-May-12|NCT01495858|24-Jan-14
7-Feb-14|NCT01496365|
20-Nov-13|NCT01497366|15-Jan-14
21-Oct-13|NCT01497899|
13-Feb-14|NCT01499082|
8-Apr-14|NCT01499095|
8-Jan-14|NCT01499420|
3-Sep-14|NCT01499563|
8-Nov-13|NCT01500200|
11-Jul-14|NCT01501513|
3-Aug-12|NCT01503944|
29-May-14|NCT01506193|
28-Mar-14|NCT01508026|
28-Apr-14|NCT01508702|
8-May-14|NCT01508936|
4-Oct-13|NCT01513317|
7-Nov-13|NCT01513473|
29-Jan-14|NCT01515241|
25-Apr-14|NCT01515306|16-May-14
16-Apr-14|NCT01516203|
15-May-14|NCT01516879|
27-Jun-14|NCT01516970|
21-Apr-14|NCT01517373|
6-May-14|NCT01517412|
27-Jan-14|NCT01518257|15-Jul-14
2-Apr-14|NCT01519778|
10-Jul-14|NCT01521559|
12-Jul-13|NCT01521598|
30-Jan-14|NCT01522196|
7-Aug-14|NCT01522651|
1-Jul-14|NCT01523184|
3-Apr-14|NCT01525615|
9-Sep-14|NCT01526057|
14-Apr-14|NCT01527357|
30-Apr-14|NCT01528735|
17-Feb-14|NCT01528787|
23-Jun-14|NCT01530256|
18-Feb-13|NCT01531309|
19-Nov-13|NCT01533259|
25-Aug-14|NCT01533714|
30-Apr-14|NCT01533922|
30-Apr-14|NCT01533935|
21-Jan-14|NCT01536041|
3-Apr-14|NCT01536262|
6-Mar-14|NCT01536418|
22-Oct-13|NCT01536886|
22-Oct-13|NCT01536938|
30-May-14|NCT01542034|
27-Feb-14|NCT01543451|
30-May-14|NCT01546142|
22-Aug-12|NCT01551888|
31-May-13|NCT01552343|
25-Mar-14|NCT01553591|
25-Mar-14|NCT01553747|
17-Jan-14|NCT01555164|17-Sep-14
10-Jun-14|NCT01557166|
2-Jul-14|NCT01557777|
25-Apr-14|NCT01558271|
30-Aug-13|NCT01558999|
3-Apr-14|NCT01559116|
25-Jul-14|NCT01559259|
1-Oct-12|NCT01559701|
7-Jan-14|NCT01561430|
16-Jul-13|NCT01561521|
6-Jun-13|NCT01561690|
16-Jul-13|NCT01561768|
8-Jan-14|NCT01561807|
25-Apr-13|NCT01563536|
25-Nov-13|NCT01565850|
22-Oct-13|NCT01566773|
14-Apr-14|NCT01567163|16-May-14
8-May-14|NCT01568216|
13-May-14|NCT01568229|
19-Dec-12|NCT01569841|
24-Jan-14|NCT01570751|
4-Aug-14|NCT01571362|
25-Jul-13|NCT01573624|
28-Jan-14|NCT01576523|
27-Sep-13|NCT01576549|
19-Jun-14|NCT01576952|
17-Oct-12|NCT01577238|
17-Oct-12|NCT01577537|
23-Aug-13|NCT01578278|
10-Jul-13|NCT01579565|2-Jul-14
2-Jul-14|NCT01581138|
14-Apr-14|NCT01582451|
27-Sep-13|NCT01584232|
22-Oct-13|NCT01587079|
2-May-14|NCT01588496|
3-Dec-13|NCT01588535|
22-Nov-13|NCT01591161|
6-Feb-14|NCT01591447|
22-Nov-13|NCT01591655|
27-Jan-14|NCT01597349|
14-Jun-13|NCT01602341|
7-Jan-14|NCT01602393|
14-Apr-14|NCT01604408|
27-Sep-13|NCT01605708|
25-Apr-14|NCT01606748|
4-Jun-13|NCT01610596|
22-Aug-13|NCT01616459|10-Apr-14
27-Jan-13|NCT01616576|26-Feb-14
14-Jan-14|NCT01616654|
7-Nov-13|NCT01618162|
27-Mar-14|NCT01619085|
12-Aug-14|NCT01619839|
25-Apr-14|NCT01624233|
7-Jan-14|NCT01624259|
14-Apr-14|NCT01625988|
26-Mar-14|NCT01626573|
20-Jun-13|NCT01627327|29-Aug-13
25-Jun-14|NCT01627782|
11-Dec-13|NCT01628549|
17-Apr-14|NCT01632137|
3-Apr-14|NCT01632904|
26-Mar-14|NCT01633372|
14-Mar-14|NCT01633944|
16-Jun-13|NCT01634087|
2-Jun-14|NCT01634230|
14-Aug-12|NCT01634360|23-Oct-12
11-Feb-13|NCT01635881|9-Aug-13
7-Apr-14|NCT01636206|
27-Sep-13|NCT01639040|
29-Apr-14|NCT01640080|
13-Feb-13|NCT01641081|
22-Aug-13|NCT01641133|
25-Jul-13|NCT01641692|8-May-14
13-Mar-14|NCT01641809|
15-Apr-14|NCT01641848|
25-Jul-14|NCT01643941|
4-Mar-13|NCT01644149|
7-Jul-14|NCT01644474|
7-Nov-13|NCT01647451|
27-Mar-14|NCT01649297|
4-Sep-12|NCT01649557|
25-Jun-14|NCT01650051|
31-Jan-14|NCT01651351|29-Apr-14
12-May-14|NCT01652703|
17-Jan-14|NCT01652885|
20-Dec-13|NCT01653262|
5-Nov-13|NCT01654250|
18-Jun-14|NCT01656239|
8-Apr-14|NCT01658579|
8-Jul-14|NCT01658826|
23-Apr-13|NCT01662440|
5-Mar-14|NCT01664052|
24-Jan-14|NCT01664247|
8-Apr-14|NCT01665599|
11-Apr-13|NCT01669096|
7-Aug-14|NCT01670032|
23-Sep-13|NCT01673659|
28-Jul-14|NCT01675609|
7-Jan-14|NCT01676701|
7-Nov-13|NCT01680341|
9-Sep-14|NCT01681030|
24-Mar-14|NCT01683071|
14-Jul-14|NCT01687985|
5-Mar-13|NCT01688921|
8-May-14|NCT01697956|
8-May-14|NCT01698320|
25-Nov-13|NCT01698333|
13-Jan-14|NCT01698684|
17-Feb-14|NCT01699464|
25-Jul-13|NCT01699737|
25-Nov-13|NCT01700985|
5-Feb-14|NCT01704365|
7-Nov-13|NCT01706159|10-Jul-14
14-May-14|NCT01706536|
1-Apr-14|NCT01711021|
24-Jan-14|NCT01713530|
11-Sep-14|NCT01720069|
14-Apr-14|NCT01724112|
14-Feb-14|NCT01725126|
25-Mar-14|NCT01726270|
17-Mar-14|NCT01726517|
28-Jul-14|NCT01727700|
25-Jun-14|NCT01728324|
17-Feb-14|NCT01731002|
11-Nov-13|NCT01732627|
25-Jun-14|NCT01732796|
15-Nov-13|NCT01737697|
10-Jul-13|NCT01737892|
15-Jan-14|NCT01743729|
27-Jan-14|NCT01746082|
8-May-14|NCT01747629|
4-Apr-14|NCT01753739|
2-Jan-14|NCT01756482|
3-Jun-14|NCT01756898|
6-May-14|NCT01763827|
2-May-14|NCT01763866|
2-May-14|NCT01763905|
2-May-14|NCT01763918|
29-May-14|NCT01767376|
30-Jul-13|NCT01769274|
27-Jun-14|NCT01773928|
9-Aug-13|NCT01776606|
5-Dec-13|NCT01777321|
25-Jun-14|NCT01779947|
24-Jun-14|NCT01780506|
19-Feb-13|NCT01782729|
8-May-14|NCT01783548|
27-Aug-13|NCT01785433|
25-Jul-14|NCT01789606|
17-Feb-14|NCT01789736|
8-May-14|NCT01791972|
23-Sep-13|NCT01796665|
9-Sep-14|NCT01796964|
1-Jul-14|NCT01797081|
1-Jul-14|NCT01797094|
15-Nov-13|NCT01799824|
9-Oct-13|NCT01802411|
20-Aug-14|NCT01804842|
15-Nov-13|NCT01809964|
16-Jun-14|NCT01810575|
18-Dec-13|NCT01818076|
29-May-14|NCT01827839|
2-May-13|NCT01846442|
2-May-14|NCT01849497|
3-Feb-14|NCT01853995|
8-May-14|NCT01857323|
29-May-14|NCT01857869|
7-Jan-14|NCT01872910|
2-May-14|NCT01879319|
15-Jul-13|NCT01891760|
25-Jun-14|NCT01911780|
24-Apr-14|NCT01929863|
9-Jul-14|NCT01938599|
18-Sep-13|NCT01940120|
27-Dec-13|NCT01940991|
29-May-14|NCT01949090|
20-May-14|NCT01951742|
15-Jul-14|NCT01970878|
23-Jul-14|NCT01975246|
14-Aug-14|NCT01984788|
29-May-14|NCT01988857|
20-Aug-14|NCT01993888|
20-May-14|NCT01994629|
20-Aug-14|NCT02023801|
20-Aug-14|NCT02029911|
25-Jun-14|NCT02030535|
20-Aug-14|NCT02035332|
25-Jun-14|NCT02072954|
26-Aug-14|NCT02088073|
21-Mar-14|NCT02094300|
25-Jun-14|NCT02103322|
15-Jul-14|NCT02109406|
15-May-14|NCT02110212|
25-Jun-14|NCT02110368|
9-Jul-14|NCT02125253|
29-May-14|NCT02135848|
